;id;noise;temp;humidity;lum;co2;sent_at
3657;3;62.0;25.8;62.5;162;492;2019-08-21 15:50:23+02:00
3658;3;57.0;25.8;62.0;144;477;2019-08-21 16:05:24+02:00
3659;3;51.5;25.5;62.0;122;478;2019-08-21 16:20:14+02:00
3660;3;52.5;25.5;62.0;110;490;2019-08-21 16:35:17+02:00
3661;3;56.5;25.5;62.5;110;473;2019-08-21 16:50:14+02:00
3662;3;49.0;25.3;63.0;98;465;2019-08-21 17:05:17+02:00
3663;3;58.0;25.3;63.5;86;485;2019-08-21 17:20:13+02:00
3664;3;57.5;25.3;63.0;74;462;2019-08-21 17:35:14+02:00
3665;3;37.5;25.0;63.0;60;438;2019-08-21 17:50:13+02:00
3666;3;27.0;25.0;63.5;52;437;2019-08-21 18:05:14+02:00
3667;3;27.0;24.8;64.0;48;433;2019-08-21 18:20:13+02:00
3668;3;30.0;24.8;64.5;60;436;2019-08-21 18:35:17+02:00
3669;3;27.0;24.8;64.5;70;428;2019-08-21 18:50:13+02:00
3670;3;27.0;24.5;64.5;64;428;2019-08-21 19:05:14+02:00
3671;3;27.0;24.5;65.0;42;423;2019-08-21 19:20:14+02:00
3672;3;38.0;24.3;64.5;28;432;2019-08-21 19:35:13+02:00
3673;3;27.0;24.3;64.5;14;423;2019-08-21 19:50:13+02:00
3674;3;27.0;24.3;64.5;4;424;2019-08-21 20:05:13+02:00
3675;3;27.0;24.3;64.5;0;423;2019-08-21 20:20:13+02:00
3676;3;27.0;24.3;65.0;0;414;2019-08-21 20:35:13+02:00
3677;3;27.0;24.0;65.0;0;420;2019-08-21 20:50:13+02:00
3678;3;27.0;24.0;65.0;0;426;2019-08-21 21:05:13+02:00
3679;3;27.0;24.0;65.0;0;417;2019-08-21 21:20:13+02:00
3680;3;27.0;24.0;64.5;0;412;2019-08-21 21:35:13+02:00
3681;3;27.0;23.8;64.5;0;416;2019-08-21 21:50:13+02:00
3682;3;27.0;23.8;64.5;0;435;2019-08-21 22:05:16+02:00
3683;3;27.0;23.8;64.5;0;428;2019-08-21 22:20:12+02:00
3684;3;27.0;23.8;64.5;0;419;2019-08-21 22:35:13+02:00
3685;3;27.0;23.8;64.5;0;422;2019-08-21 22:50:13+02:00
3686;3;27.0;23.8;64.5;0;411;2019-08-21 23:05:13+02:00
3687;3;27.0;23.8;64.0;0;415;2019-08-21 23:20:16+02:00
3688;3;27.0;23.8;64.0;0;422;2019-08-21 23:35:13+02:00
3689;3;27.0;23.8;64.0;0;417;2019-08-21 23:50:13+02:00
3690;3;27.0;23.5;64.0;0;422;2019-08-22 00:05:13+02:00
3691;3;27.0;23.5;63.5;0;425;2019-08-22 00:20:12+02:00
3692;3;27.0;23.5;63.5;0;422;2019-08-22 00:35:13+02:00
3693;3;27.0;23.5;63.5;0;421;2019-08-22 00:50:12+02:00
3694;3;27.0;23.3;63.0;0;411;2019-08-22 01:05:13+02:00
3695;3;27.0;23.3;63.0;0;422;2019-08-22 01:20:15+02:00
3696;3;27.0;23.3;63.5;0;413;2019-08-22 01:35:13+02:00
3697;3;27.0;23.0;63.5;0;420;2019-08-22 01:50:12+02:00
3698;3;27.0;23.0;64.0;0;423;2019-08-22 02:05:13+02:00
3699;3;27.0;23.0;63.5;0;420;2019-08-22 02:20:12+02:00
3700;3;27.0;23.0;63.5;0;413;2019-08-22 02:35:13+02:00
3701;3;27.0;23.0;63.5;0;426;2019-08-22 02:50:12+02:00
3702;3;27.0;23.0;63.5;0;425;2019-08-22 03:05:12+02:00
3703;3;27.0;23.0;63.5;0;417;2019-08-22 03:20:12+02:00
3704;3;27.0;23.0;63.5;0;419;2019-08-22 03:35:12+02:00
3705;3;27.0;23.0;63.0;0;441;2019-08-22 03:50:12+02:00
3706;3;27.0;23.0;63.0;0;418;2019-08-22 04:05:12+02:00
3707;3;27.0;23.0;62.5;0;418;2019-08-22 04:20:12+02:00
3708;3;27.0;23.0;62.5;0;425;2019-08-22 04:35:12+02:00
3709;3;27.0;23.0;62.5;0;427;2019-08-22 04:50:12+02:00
3710;3;27.0;23.0;62.5;0;420;2019-08-22 05:05:15+02:00
3711;3;27.0;23.0;62.5;0;422;2019-08-22 05:20:15+02:00
3712;3;27.0;23.0;62.0;0;406;2019-08-22 05:35:12+02:00
3713;3;27.0;23.0;62.0;0;425;2019-08-22 05:50:12+02:00
3714;3;27.0;23.0;62.0;0;426;2019-08-22 06:05:12+02:00
3715;3;27.0;23.0;61.5;0;492;2019-08-22 06:20:12+02:00
3716;3;27.0;23.0;61.5;0;417;2019-08-22 06:35:13+02:00
3717;3;27.0;23.0;61.5;0;343;2019-08-22 06:50:14+02:00
3718;3;27.0;23.0;61.5;0;426;2019-08-22 07:05:14+02:00
3719;3;27.0;23.0;61.5;0;408;2019-08-22 07:20:15+02:00
3720;3;27.0;23.0;61.5;0;442;2019-08-22 07:35:15+02:00
3721;3;27.0;23.0;61.0;0;426;2019-08-22 07:50:17+02:00
3722;3;31.5;23.0;61.0;2;436;2019-08-22 08:05:18+02:00
3723;3;31.5;23.0;61.0;10;444;2019-08-22 08:20:19+02:00
3724;3;50.5;23.0;61.0;12;450;2019-08-22 08:35:20+02:00
3725;3;56.0;23.3;61.5;22;519;2019-08-22 08:50:20+02:00
3726;3;49.0;23.3;61.5;22;551;2019-08-22 09:05:21+02:00
3727;3;56.5;23.3;61.5;28;648;2019-08-22 09:20:12+02:00
3728;3;54.5;23.5;61.5;114;640;2019-08-22 09:35:11+02:00
3729;3;49.0;23.8;61.5;348;671;2019-08-22 09:50:12+02:00
3730;3;50.5;24.0;61.0;296;649;2019-08-22 10:05:11+02:00
3731;3;48.0;24.0;60.0;444;622;2019-08-22 10:20:11+02:00
3732;3;51.5;24.3;59.0;256;594;2019-08-22 10:35:11+02:00
3733;3;51.0;24.3;58.0;80;550;2019-08-22 10:50:11+02:00
3734;3;52.5;24.3;57.5;72;522;2019-08-22 11:05:11+02:00
3735;3;52.5;24.3;57.5;92;499;2019-08-22 11:20:11+02:00
3736;3;54.5;24.3;57.5;98;483;2019-08-22 11:35:11+02:00
3737;3;56.5;24.3;57.5;112;497;2019-08-22 11:50:10+02:00
3738;3;63.5;24.3;57.5;158;492;2019-08-22 12:05:14+02:00
3739;3;49.5;24.3;57.0;280;512;2019-08-22 12:20:11+02:00
3740;3;54.5;24.5;56.0;578;501;2019-08-22 12:35:11+02:00
3741;3;41.0;24.5;55.5;594;462;2019-08-22 12:50:10+02:00
3742;3;31.5;24.8;55.0;532;462;2019-08-22 13:05:11+02:00
3743;3;34.0;24.8;54.5;286;447;2019-08-22 13:20:11+02:00
3744;3;34.0;24.8;54.5;230;432;2019-08-22 13:35:11+02:00
3745;3;49.0;24.8;55.0;190;466;2019-08-22 13:50:10+02:00
3746;3;56.0;24.8;55.5;200;513;2019-08-22 14:05:11+02:00
3747;3;56.5;24.8;56.0;248;514;2019-08-22 14:20:13+02:00
3748;3;49.5;24.8;56.0;184;491;2019-08-22 14:35:10+02:00
3749;3;50.5;24.8;56.0;150;497;2019-08-22 14:50:10+02:00
3750;3;51.5;25.0;56.0;130;481;2019-08-22 15:05:10+02:00
3751;3;42.0;25.0;56.5;146;493;2019-08-22 15:20:10+02:00
3752;3;52.5;25.0;56.5;144;479;2019-08-22 15:35:11+02:00
3753;3;45.0;25.0;56.5;134;487;2019-08-22 15:50:10+02:00
3754;3;45.5;25.0;56.5;118;472;2019-08-22 16:05:10+02:00
3755;3;55.5;25.0;56.5;106;464;2019-08-22 16:20:10+02:00
3756;3;50.5;25.0;56.5;94;464;2019-08-22 16:35:10+02:00
3757;3;54.5;25.0;56.5;86;480;2019-08-22 16:50:10+02:00
3758;3;51.5;25.3;56.5;80;475;2019-08-22 17:05:10+02:00
3759;3;53.5;25.3;56.5;64;475;2019-08-22 17:20:10+02:00
3760;3;57.5;25.0;56.5;68;474;2019-08-22 17:35:10+02:00
3761;3;58.5;25.0;56.0;58;455;2019-08-22 17:50:10+02:00
3762;3;50.0;25.0;56.5;54;479;2019-08-22 18:05:10+02:00
3763;3;42.5;25.0;56.5;50;458;2019-08-22 18:20:09+02:00
3764;3;31.5;25.0;56.5;46;440;2019-08-22 18:35:10+02:00
3765;3;49.5;25.0;57.0;40;429;2019-08-22 18:50:10+02:00
3766;3;38.5;24.8;57.5;34;422;2019-08-22 19:05:10+02:00
3767;3;39.5;24.8;58.0;30;426;2019-08-22 19:20:09+02:00
3768;3;27.0;24.8;58.0;20;432;2019-08-22 19:35:10+02:00
3769;3;27.0;24.5;58.0;10;422;2019-08-22 19:50:09+02:00
3770;3;27.0;24.5;58.0;2;417;2019-08-22 20:05:10+02:00
3771;3;27.0;24.5;58.5;0;425;2019-08-22 20:20:10+02:00
3772;3;27.0;24.3;58.5;0;426;2019-08-22 20:35:10+02:00
3773;3;27.0;24.3;59.0;0;422;2019-08-22 20:50:09+02:00
3774;3;27.0;24.3;59.5;0;406;2019-08-22 21:05:10+02:00
3775;3;27.0;24.3;59.5;0;408;2019-08-22 21:20:12+02:00
3776;3;27.0;24.0;60.0;0;415;2019-08-22 21:35:10+02:00
3777;3;27.0;24.0;60.0;0;418;2019-08-22 21:50:09+02:00
3778;3;27.0;24.0;60.5;0;409;2019-08-22 22:05:09+02:00
3779;3;27.0;24.0;60.5;0;428;2019-08-22 22:20:09+02:00
3780;3;27.0;24.0;61.0;0;420;2019-08-22 22:35:10+02:00
3781;3;27.0;24.0;61.5;0;432;2019-08-22 22:50:09+02:00
3782;3;27.0;24.0;62.0;0;414;2019-08-22 23:05:08+02:00
3783;3;27.0;24.0;62.5;0;412;2019-08-22 23:20:09+02:00
3784;3;27.0;24.0;62.5;0;413;2019-08-22 23:35:13+02:00
3785;3;27.0;24.0;62.5;0;414;2019-08-22 23:50:11+02:00
3786;3;27.0;23.8;63.0;0;409;2019-08-23 00:05:15+02:00
3787;3;27.0;23.8;63.0;0;405;2019-08-23 00:20:12+02:00
3788;3;27.0;23.8;63.5;0;416;2019-08-23 00:35:13+02:00
3789;3;27.0;23.8;64.0;0;409;2019-08-23 00:50:14+02:00
3790;3;27.0;23.8;64.0;0;419;2019-08-23 01:05:15+02:00
3791;3;27.0;23.8;63.5;0;401;2019-08-23 01:20:16+02:00
3792;3;27.0;23.8;63.0;0;414;2019-08-23 01:35:16+02:00
3793;3;27.0;23.8;62.5;0;410;2019-08-23 01:50:20+02:00
3794;3;27.0;23.8;63.0;0;405;2019-08-23 02:05:18+02:00
3795;3;27.0;23.8;63.0;0;416;2019-08-23 02:20:19+02:00
3796;3;27.0;23.8;63.5;0;416;2019-08-23 02:35:09+02:00
3797;3;27.0;23.8;63.5;0;416;2019-08-23 02:50:12+02:00
3798;3;27.0;23.5;64.0;0;416;2019-08-23 03:05:08+02:00
3799;3;27.0;23.5;64.5;0;412;2019-08-23 03:20:08+02:00
3800;3;27.0;23.5;64.5;0;412;2019-08-23 03:35:08+02:00
3801;3;27.0;23.5;64.5;0;413;2019-08-23 03:50:12+02:00
3802;3;27.0;23.5;64.5;0;413;2019-08-23 04:05:08+02:00
3803;3;27.0;23.5;64.5;0;421;2019-08-23 04:20:08+02:00
3804;3;27.0;23.5;65.0;0;429;2019-08-23 04:35:09+02:00
3805;3;27.0;23.5;65.0;0;414;2019-08-23 04:50:08+02:00
3806;3;27.0;23.5;64.5;0;410;2019-08-23 05:05:08+02:00
3807;3;27.0;23.5;64.5;0;409;2019-08-23 05:20:11+02:00
3808;3;27.0;23.5;64.5;0;415;2019-08-23 05:35:08+02:00
3809;3;27.0;23.5;64.0;0;415;2019-08-23 05:50:08+02:00
3810;3;27.0;23.5;64.0;0;406;2019-08-23 06:05:08+02:00
3811;3;27.0;23.5;64.0;0;402;2019-08-23 06:20:08+02:00
3812;3;27.0;23.5;64.0;0;410;2019-08-23 06:35:08+02:00
3813;3;27.0;23.3;63.5;0;415;2019-08-23 06:50:08+02:00
3814;3;27.0;23.3;64.0;0;417;2019-08-23 07:05:11+02:00
3815;3;27.0;23.3;64.0;0;416;2019-08-23 07:20:07+02:00
3816;3;27.0;23.3;64.5;0;416;2019-08-23 07:35:08+02:00
3817;3;27.0;23.3;64.5;0;404;2019-08-23 07:50:10+02:00
3818;3;27.0;23.3;64.5;2;413;2019-08-23 08:05:08+02:00
3819;3;30.0;23.3;64.5;10;423;2019-08-23 08:20:08+02:00
3820;3;33.0;23.3;64.5;24;406;2019-08-23 08:35:07+02:00
3821;3;31.5;23.3;64.5;72;433;2019-08-23 08:50:08+02:00
3822;3;39.5;23.3;65.0;242;451;2019-08-23 09:05:07+02:00
3823;3;53.0;23.3;65.5;104;452;2019-08-23 09:20:08+02:00
3824;3;30.0;23.5;66.0;64;456;2019-08-23 09:35:08+02:00
3825;3;31.5;23.5;66.0;134;442;2019-08-23 09:50:07+02:00
3826;3;41.0;23.5;66.5;136;436;2019-08-23 10:05:07+02:00
3827;3;33.0;23.5;67.0;316;434;2019-08-23 10:20:07+02:00
3828;3;33.0;23.5;67.0;486;434;2019-08-23 10:35:10+02:00
3829;3;31.5;23.5;66.5;304;428;2019-08-23 10:50:07+02:00
3830;3;31.5;23.8;65.5;698;421;2019-08-23 11:05:07+02:00
3831;3;44.0;23.8;64.5;610;422;2019-08-23 11:20:13+02:00
3832;3;50.5;23.8;64.0;480;427;2019-08-23 11:35:07+02:00
3833;3;56.5;24.0;63.5;356;429;2019-08-23 11:50:07+02:00
3834;3;40.0;24.0;63.5;366;441;2019-08-23 12:05:06+02:00
3835;3;41.0;24.3;63.0;402;445;2019-08-23 12:20:13+02:00
3836;3;42.5;24.3;62.0;102;425;2019-08-23 12:35:09+02:00
3837;3;33.0;24.3;62.5;112;427;2019-08-23 12:50:07+02:00
3838;3;30.0;24.3;63.0;312;420;2019-08-23 13:05:07+02:00
3839;3;41.0;24.3;62.5;234;437;2019-08-23 13:20:07+02:00
3840;3;34.0;24.3;61.5;120;422;2019-08-23 13:35:07+02:00
3841;3;31.5;24.3;61.0;86;425;2019-08-23 13:50:07+02:00
3842;3;36.5;24.3;61.0;78;416;2019-08-23 14:05:07+02:00
3843;3;43.0;24.3;62.5;84;419;2019-08-23 14:20:07+02:00
3844;3;42.0;24.0;62.5;116;444;2019-08-23 14:35:13+02:00
3845;3;45.0;24.3;62.5;148;432;2019-08-23 14:50:07+02:00
3846;3;50.5;24.3;62.0;312;427;2019-08-23 15:05:06+02:00
3847;3;45.5;24.3;61.5;268;431;2019-08-23 15:20:07+02:00
3848;3;34.5;24.3;61.0;234;423;2019-08-23 15:35:07+02:00
3849;3;48.5;24.3;60.5;142;435;2019-08-23 15:50:07+02:00
3850;3;46.0;24.3;60.0;330;426;2019-08-23 16:05:06+02:00
3851;3;37.5;24.0;60.5;426;428;2019-08-23 16:20:06+02:00
3852;3;54.5;24.0;62.0;412;445;2019-08-23 16:35:07+02:00
3853;3;55.0;24.0;63.5;410;476;2019-08-23 16:50:07+02:00
3854;3;59.0;24.0;64.0;468;480;2019-08-23 17:05:08+02:00
3855;3;33.0;24.3;64.0;588;470;2019-08-23 17:20:09+02:00
3856;3;33.0;24.3;63.5;572;441;2019-08-23 17:35:10+02:00
3857;3;40.5;24.3;63.0;568;439;2019-08-23 17:50:11+02:00
3858;3;43.0;24.3;63.0;538;447;2019-08-23 18:05:18+02:00
3859;3;39.5;24.3;63.0;494;440;2019-08-23 18:20:13+02:00
3860;3;27.0;24.3;63.5;464;437;2019-08-23 18:35:13+02:00
3861;3;30.0;24.0;63.5;500;430;2019-08-23 18:50:15+02:00
3862;3;48.0;24.0;63.5;474;433;2019-08-23 19:05:15+02:00
3863;3;27.0;24.0;63.0;452;416;2019-08-23 19:20:19+02:00
3864;3;27.0;24.0;63.0;436;414;2019-08-23 19:35:06+02:00
3865;3;27.0;24.0;62.5;418;417;2019-08-23 19:50:06+02:00
3866;3;27.0;23.8;62.5;408;416;2019-08-23 20:05:06+02:00
3867;3;27.0;23.8;62.5;404;418;2019-08-23 20:20:05+02:00
3868;3;27.0;23.8;62.5;404;420;2019-08-23 20:35:06+02:00
3869;3;27.0;23.8;62.0;400;403;2019-08-23 20:50:09+02:00
3870;3;27.0;23.8;62.0;400;415;2019-08-23 21:05:05+02:00
3871;3;27.0;23.5;61.5;402;406;2019-08-23 21:20:06+02:00
3872;3;27.0;23.5;61.0;402;411;2019-08-23 21:35:05+02:00
3873;3;27.0;23.5;61.0;402;418;2019-08-23 21:50:06+02:00
3874;3;27.0;23.5;60.0;402;415;2019-08-23 22:05:06+02:00
3875;3;27.0;23.3;59.5;402;416;2019-08-23 22:20:12+02:00
3876;3;27.0;23.3;59.0;402;418;2019-08-23 22:35:06+02:00
3877;3;27.0;23.3;58.0;402;410;2019-08-23 22:50:05+02:00
3878;3;27.0;23.3;56.5;402;412;2019-08-23 23:05:05+02:00
3879;3;27.0;23.3;56.0;402;414;2019-08-23 23:20:05+02:00
3880;3;27.0;23.3;56.0;402;413;2019-08-23 23:35:11+02:00
3881;3;27.0;23.3;56.0;402;409;2019-08-23 23:50:05+02:00
3882;3;27.0;23.0;56.0;402;417;2019-08-24 00:05:05+02:00
3883;3;27.0;23.0;56.5;402;414;2019-08-24 00:20:05+02:00
3884;3;27.0;23.0;57.0;404;400;2019-08-24 00:35:04+02:00
3885;3;27.0;23.0;57.0;404;408;2019-08-24 00:50:05+02:00
3886;3;27.0;23.0;57.0;404;417;2019-08-24 01:05:05+02:00
3887;3;27.0;23.0;57.0;404;400;2019-08-24 01:20:05+02:00
3888;3;27.0;23.0;56.5;404;406;2019-08-24 01:35:05+02:00
3889;3;27.0;23.0;56.5;404;413;2019-08-24 01:50:05+02:00
3890;3;27.0;23.0;56.5;404;418;2019-08-24 02:05:05+02:00
3891;3;27.0;23.0;56.5;404;410;2019-08-24 02:20:04+02:00
3892;3;27.0;23.0;56.5;404;410;2019-08-24 02:35:05+02:00
3893;3;27.0;23.0;56.5;404;412;2019-08-24 02:50:04+02:00
3894;3;27.0;23.0;56.5;404;417;2019-08-24 03:05:05+02:00
3895;3;27.0;23.0;56.5;402;418;2019-08-24 03:20:04+02:00
3896;3;27.0;23.0;56.5;402;417;2019-08-24 03:35:05+02:00
3897;3;27.0;23.0;56.5;402;417;2019-08-24 03:50:04+02:00
3898;3;27.0;23.0;56.5;404;396;2019-08-24 04:05:08+02:00
3899;3;27.0;23.0;57.0;404;406;2019-08-24 04:20:08+02:00
3900;3;27.0;22.8;57.0;404;411;2019-08-24 04:35:04+02:00
3901;3;27.0;22.8;57.0;404;413;2019-08-24 04:50:05+02:00
3902;3;27.0;22.8;57.5;404;413;2019-08-24 05:05:11+02:00
3903;3;27.0;22.8;57.0;404;402;2019-08-24 05:20:07+02:00
3904;3;27.0;22.8;57.0;404;408;2019-08-24 05:35:04+02:00
3905;3;27.0;22.8;57.0;404;411;2019-08-24 05:50:04+02:00
3906;3;27.0;22.8;57.0;404;408;2019-08-24 06:05:04+02:00
3907;3;27.0;22.8;57.0;404;399;2019-08-24 06:20:04+02:00
3908;3;27.0;22.8;56.0;404;413;2019-08-24 06:35:03+02:00
3909;3;27.0;22.5;55.5;404;411;2019-08-24 06:50:04+02:00
3910;3;27.0;22.5;55.0;404;405;2019-08-24 07:05:04+02:00
3911;3;27.0;22.5;55.0;404;408;2019-08-24 07:20:04+02:00
3912;3;27.0;22.5;55.0;404;403;2019-08-24 07:35:04+02:00
3913;3;27.0;22.5;55.0;406;406;2019-08-24 07:50:07+02:00
3914;3;27.0;22.5;54.0;416;403;2019-08-24 08:05:04+02:00
3915;3;30.0;22.5;54.0;442;405;2019-08-24 08:20:04+02:00
3916;3;27.0;22.5;52.5;484;411;2019-08-24 08:35:04+02:00
3917;3;50.0;22.5;52.5;542;427;2019-08-24 08:50:07+02:00
3918;3;43.5;22.5;52.0;590;433;2019-08-24 09:05:03+02:00
3919;3;47.5;22.5;52.0;666;433;2019-08-24 09:20:04+02:00
3920;3;55.5;22.8;51.5;774;458;2019-08-24 09:35:04+02:00
3921;3;52.0;23.0;50.5;906;464;2019-08-24 09:50:04+02:00
3922;3;56.0;23.3;50.5;900;463;2019-08-24 10:05:06+02:00
3923;3;49.5;23.5;50.0;1154;466;2019-08-24 10:20:09+02:00
3924;3;46.0;23.8;48.0;1134;453;2019-08-24 10:35:07+02:00
3925;3;50.5;23.8;47.0;696;441;2019-08-24 10:50:08+02:00
3926;3;44.0;24.0;47.0;796;433;2019-08-24 11:05:08+02:00
3927;3;55.0;24.3;47.0;710;481;2019-08-24 11:20:09+02:00
3928;3;56.0;24.5;47.0;618;486;2019-08-24 11:35:10+02:00
3929;3;57.5;24.5;47.0;578;497;2019-08-24 11:50:11+02:00
3930;3;55.5;24.8;47.5;108;527;2019-08-24 12:05:12+02:00
3931;3;58.0;24.8;48.5;96;551;2019-08-24 12:20:13+02:00
3932;3;56.0;24.5;49.0;180;548;2019-08-24 12:35:03+02:00
3933;3;31.5;24.5;48.5;180;498;2019-08-24 12:50:03+02:00
3934;3;27.0;24.5;48.5;154;468;2019-08-24 13:05:02+02:00
3935;3;31.5;24.3;48.5;208;458;2019-08-24 13:20:03+02:00
3936;3;30.0;24.3;49.0;74;453;2019-08-24 13:35:03+02:00
3937;3;50.5;24.0;50.5;52;473;2019-08-24 13:50:03+02:00
3938;3;53.5;24.0;51.5;58;501;2019-08-24 14:05:02+02:00
3939;3;52.5;24.0;52.0;58;484;2019-08-24 14:20:03+02:00
3940;3;58.5;24.0;52.5;76;492;2019-08-24 14:35:03+02:00
3941;3;50.0;24.0;52.5;78;494;2019-08-24 14:50:03+02:00
3942;3;51.0;24.0;53.5;76;503;2019-08-24 15:05:03+02:00
3943;3;49.5;24.0;53.5;124;559;2019-08-24 15:20:06+02:00
3944;3;51.0;24.0;53.5;156;484;2019-08-24 15:35:02+02:00
3945;3;49.0;24.0;53.5;136;474;2019-08-24 15:50:03+02:00
3946;3;49.0;24.0;53.0;92;500;2019-08-24 16:05:03+02:00
3947;3;48.5;24.0;53.5;162;494;2019-08-24 16:20:03+02:00
3948;3;46.5;24.0;53.5;424;516;2019-08-24 16:35:02+02:00
3949;3;49.5;24.0;53.0;486;514;2019-08-24 16:50:02+02:00
3950;3;56.5;24.0;53.0;452;532;2019-08-24 17:05:02+02:00
3951;3;57.5;24.0;53.0;418;562;2019-08-24 17:20:02+02:00
3952;3;55.0;24.0;53.0;412;584;2019-08-24 17:35:02+02:00
3953;3;47.5;24.0;53.0;418;566;2019-08-24 17:50:02+02:00
3954;3;30.0;23.8;53.0;466;525;2019-08-24 18:05:02+02:00
3955;3;31.5;23.8;53.0;442;510;2019-08-24 18:20:02+02:00
3956;3;27.0;23.8;51.5;422;477;2019-08-24 18:35:02+02:00
3957;3;38.5;23.5;51.0;426;455;2019-08-24 18:50:02+02:00
3958;3;27.0;23.5;50.5;430;453;2019-08-24 19:05:02+02:00
3959;3;30.0;23.5;50.5;412;443;2019-08-24 19:20:02+02:00
3960;3;27.0;23.3;50.0;414;428;2019-08-24 19:35:05+02:00
3961;3;27.0;23.3;48.5;410;435;2019-08-24 19:50:05+02:00
3962;3;27.0;23.3;48.5;408;407;2019-08-24 20:05:02+02:00
3963;3;27.0;23.3;48.5;406;415;2019-08-24 20:20:02+02:00
3964;3;27.0;23.0;48.0;406;414;2019-08-24 20:35:01+02:00
3965;3;27.0;23.0;48.0;406;412;2019-08-24 20:50:02+02:00
3966;3;27.0;23.0;48.0;406;412;2019-08-24 21:05:01+02:00
3967;3;27.0;23.0;47.5;406;409;2019-08-24 21:20:01+02:00
3968;3;27.0;23.0;47.0;406;409;2019-08-24 21:35:02+02:00
3969;3;27.0;22.8;46.5;406;415;2019-08-24 21:50:02+02:00
3970;3;27.0;22.8;46.5;406;404;2019-08-24 22:05:05+02:00
3971;3;27.0;22.8;46.0;406;410;2019-08-24 22:20:01+02:00
3972;3;27.0;22.8;45.5;406;407;2019-08-24 22:35:01+02:00
3973;3;27.0;22.8;45.5;406;403;2019-08-24 22:50:01+02:00
3974;3;27.0;22.8;45.0;406;399;2019-08-24 23:05:01+02:00
3975;3;27.0;22.8;45.0;406;388;2019-08-24 23:20:01+02:00
3976;3;27.0;22.8;44.5;406;404;2019-08-24 23:35:02+02:00
3977;3;27.0;22.5;44.0;406;402;2019-08-24 23:50:01+02:00
3978;3;27.0;22.5;43.5;406;392;2019-08-25 00:05:01+02:00
3979;3;27.0;22.5;43.5;406;391;2019-08-25 00:20:01+02:00
3980;3;27.0;22.5;43.5;406;390;2019-08-25 00:35:01+02:00
3981;3;27.0;22.5;43.5;406;407;2019-08-25 00:50:01+02:00
3982;3;27.0;22.5;43.5;406;405;2019-08-25 01:05:01+02:00
3983;3;27.0;22.5;43.5;406;411;2019-08-25 01:20:01+02:00
3984;3;27.0;22.5;43.5;406;394;2019-08-25 01:35:01+02:00
3985;3;27.0;22.5;43.5;406;410;2019-08-25 01:50:01+02:00
3986;3;27.0;22.3;43.0;406;388;2019-08-25 02:05:01+02:00
3987;3;27.0;22.3;43.0;406;391;2019-08-25 02:20:01+02:00
3988;3;27.0;22.3;43.0;406;388;2019-08-25 02:35:01+02:00
3989;3;27.0;22.3;43.0;406;394;2019-08-25 02:50:02+02:00
3990;3;27.0;22.3;43.5;406;398;2019-08-25 03:05:02+02:00
3991;3;27.0;22.3;44.0;406;400;2019-08-25 03:20:06+02:00
3992;3;27.0;22.3;44.0;406;392;2019-08-25 03:35:04+02:00
3993;3;27.0;22.3;44.0;406;391;2019-08-25 03:50:05+02:00
3994;3;27.0;22.3;44.0;406;399;2019-08-25 04:05:06+02:00
3995;3;27.0;22.3;44.5;406;397;2019-08-25 04:20:07+02:00
3996;3;27.0;22.3;44.5;406;397;2019-08-25 04:35:08+02:00
3997;3;27.0;22.0;44.5;406;400;2019-08-25 04:50:08+02:00
3998;3;27.0;22.0;44.5;406;395;2019-08-25 05:05:09+02:00
3999;3;27.0;22.0;45.0;406;392;2019-08-25 05:20:10+02:00
4000;3;27.0;22.0;45.0;406;393;2019-08-25 05:35:11+02:00
4001;3;30.0;22.0;44.5;406;390;2019-08-25 05:50:00+02:00
4002;3;30.0;22.0;44.5;406;393;2019-08-25 06:05:01+02:00
4003;3;31.5;22.0;44.5;406;397;2019-08-25 06:20:00+02:00
4004;3;27.0;21.8;44.5;406;402;2019-08-25 06:35:01+02:00
4005;3;27.0;21.8;44.5;406;394;2019-08-25 06:50:00+02:00
4006;3;27.0;21.8;44.5;406;397;2019-08-25 07:05:00+02:00
4007;3;27.0;21.8;44.5;406;393;2019-08-25 07:20:00+02:00
4008;3;27.0;21.8;44.5;406;396;2019-08-25 07:35:00+02:00
4009;3;27.0;21.5;44.5;406;401;2019-08-25 07:50:00+02:00
4010;3;27.0;21.5;45.0;406;389;2019-08-25 08:05:00+02:00
4011;3;31.5;21.5;45.0;406;390;2019-08-25 08:20:00+02:00
4012;3;36.5;21.5;45.0;412;405;2019-08-25 08:35:03+02:00
4013;3;42.0;21.5;45.0;416;439;2019-08-25 08:49:59+02:00
4014;3;40.5;21.5;45.0;420;459;2019-08-25 09:04:59+02:00
4015;3;42.5;21.5;44.5;434;477;2019-08-25 09:20:00+02:00
4016;3;39.5;21.5;44.0;434;459;2019-08-25 09:35:03+02:00
4017;3;41.0;21.5;44.0;532;467;2019-08-25 09:50:00+02:00
4018;3;34.5;21.8;43.5;1156;463;2019-08-25 10:05:00+02:00
4019;3;34.5;22.0;43.0;1418;485;2019-08-25 10:20:00+02:00
4020;3;33.0;22.3;42.5;1388;473;2019-08-25 10:35:00+02:00
4021;3;38.5;22.3;41.5;1354;469;2019-08-25 10:50:00+02:00
4022;3;37.5;22.5;40.5;932;467;2019-08-25 11:05:03+02:00
4023;3;37.0;22.5;40.5;916;456;2019-08-25 11:19:59+02:00
